label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
V,0.0,0.0,-0.13725966215133667,-0.07328194379806519,-0.1812129020690918,-0.220475971698761,-0.06332999467849731,-0.29004400968551636,0.05378711223602295,-0.3092184066772461,-0.07075870037078857,-0.43237578868865967,-0.11547094583511353,-0.6044636070728302,-0.14608576893806458,-0.6973209977149963,-0.1586187481880188,-0.7729130387306213,0.07100212574005127,-0.4388180375099182,0.20857208967208862,-0.621772050857544,0.2986052632331848,-0.7247258275747299,0.38843661546707153,-0.8114520311355591,0.17078959941864014,-0.39212512969970703,0.23618656396865845,-0.5145793557167053,0.14635223150253296,-0.3982993960380554,0.10051196813583374,-0.3033410906791687,0.2625122666358948,-0.31021636724472046,0.3176683783531189,-0.42488840222358704,0.25676578283309937,-0.37399357557296753,0.21931934356689453,-0.3109038472175598
D,0.0,0.0,0.204990953207016,-0.037975430488586426,0.3454412519931793,-0.12542152404785156,0.480878084897995,-0.16273486614227295,0.5967119038105011,-0.17321747541427612,0.15340003371238708,-0.430909126996994,0.1782098412513733,-0.6433611214160919,0.29949551820755005,-0.7037267088890076,0.4087494909763336,-0.7022201120853424,0.09264984726905823,-0.401852548122406,0.4493742883205414,-0.42341509461402893,0.6274700462818146,-0.30978822708129883,0.7051462233066559,-0.19611209630966187,0.09637627005577087,-0.2972338795661926,0.4285490810871124,-0.33611729741096497,0.6056039035320282,-0.2490965723991394,0.6668308079242706,-0.16436535120010376,0.13675352931022644,-0.18011879920959473,0.3980651795864105,-0.19260072708129883,0.5332391560077667,-0.14545196294784546,0.590090423822403,-0.09738457202911377
P,0.0,0.0,0.11617502570152283,-0.10571151971817017,0.30293434858322144,-0.1242714524269104,0.4588909149169922,-0.08188551664352417,0.5701600909233093,-0.04813268780708313,0.36587613821029663,-0.24413979053497314,0.5749351382255554,-0.25749674439430237,0.7027555108070374,-0.2969553470611572,0.8092181086540222,-0.34021610021591187,0.36150315403938293,-0.1819712519645691,0.5213594436645508,0.059115707874298096,0.5722171068191528,0.22145020961761475,0.6120826005935669,0.3231479525566101,0.334041029214859,-0.07878947257995605,0.3994416892528534,0.15957623720169067,0.3136698603630066,0.17409437894821167,0.2638905346393585,0.1354844570159912,0.30262818932533264,0.03530210256576538,0.32175368070602417,0.23557472229003906,0.2467278242111206,0.23750454187393188,0.21464884281158447,0.1966618299484253
P,0.0,0.0,0.11436092853546143,-0.09471046924591064,0.29538407921791077,-0.1394454836845398,0.44946619868278503,-0.13732194900512695,0.5600508153438568,-0.15304440259933472,0.353238582611084,-0.27221623063087463,0.5421204268932343,-0.3341606855392456,0.6639099419116974,-0.40886248648166656,0.7680180966854095,-0.47108857333660126,0.3358345925807953,-0.23823028802871704,0.527721494436264,-0.016448616981506348,0.5942756831645966,0.12576210498809814,0.638597697019577,0.22088992595672607,0.3071633279323578,-0.1482088565826416,0.41313061118125916,0.09673541784286499,0.32343995571136475,0.13306176662445068,0.2495930790901184,0.11823785305023193,0.27587366104125977,-0.04072290658950806,0.3555861711502075,0.1556246280670166,0.2896727919578552,0.18754887580871582,0.23809638619422913,0.17004799842834473
P,0.0,0.0,0.10856878757476807,-0.10184586048126221,0.2959778606891632,-0.1453925371170044,0.45197784900665283,-0.1533697545528412,0.5657740235328674,-0.1715313196182251,0.3385310471057892,-0.29253607988357544,0.5487470626831055,-0.3568112254142761,0.6718956232070923,-0.43020448088645935,0.7758196592330933,-0.4948664605617523,0.3287147581577301,-0.2527162730693817,0.5409340262413025,-0.041185617446899414,0.6262573599815369,0.11125969886779785,0.684442400932312,0.21148991584777832,0.3083604574203491,-0.1628279983997345,0.42449378967285156,0.06528997421264648,0.3386315107345581,0.10245299339294434,0.2725808322429657,0.0836566686630249,0.2869250774383545,-0.059907376766204834,0.3601846694946289,0.1360914707183838,0.28481587767601013,0.1649233102798462,0.23498815298080444,0.1437896490097046
P,0.0,0.0,0.1414126753807068,-0.03527885675430298,0.309139609336853,-0.07247191667556763,0.43179696798324585,-0.09459841251373291,0.5429055094718933,-0.13267746567726135,0.35222795605659485,-0.25935015082359314,0.5428320169448853,-0.3260921239852905,0.6666254997253418,-0.4054410308599472,0.7704948782920837,-0.4675522744655609,0.2898360788822174,-0.23847168684005737,0.49980270862579346,-0.024089932441711426,0.5800479650497437,0.14158034324645996,0.6434113383293152,0.2510617971420288,0.22356915473937988,-0.15909934043884277,0.39186185598373413,0.08089697360992432,0.3145945072174072,0.12442624568939209,0.24922341108322144,0.09959328174591064,0.16912251710891724,-0.06287890672683716,0.3009694218635559,0.143213152885437,0.24668633937835693,0.17368948459625244,0.19561845064163208,0.14287126064300537
R,0.0,0.0,-0.05263453722000122,-0.11276090145111084,-0.1818639039993286,-0.21488261222839355,-0.3475208282470703,-0.24471783638000488,-0.4780789315700531,-0.2538992166519165,-0.09535837173461914,-0.3783338665962219,-0.23392653465270996,-0.5812108814716339,-0.35118502378463745,-0.690964937210083,-0.44079890847206116,-0.7599771618843079,-0.1488550305366516,-0.37022024393081665,-0.37031257152557373,-0.517191618680954,-0.4824789762496948,-0.5933645963668823,-0.551954984664917,-0.6649275720119476,-0.21170079708099365,-0.32374054193496704,-0.5102142691612244,-0.32175278663635254,-0.4960930049419403,-0.20064282417297363,-0.4261614680290222,-0.11987578868865967,-0.28854256868362427,-0.24263519048690796,-0.5412932336330414,-0.2433127760887146,-0.5925849080085754,-0.1970500946044922,-0.5912600457668304,-0.17767834663391113
D,0.0,0.0,0.20845697820186615,-0.042363882064819336,0.35348232090473175,-0.12752199172973633,0.49040330946445465,-0.16284716129302979,0.5938472896814346,-0.17023277282714844,0.16016264259815216,-0.432064026594162,0.18039216101169586,-0.6493211835622787,0.2919633835554123,-0.7097550332546234,0.3984522372484207,-0.7129148840904236,0.10433538258075714,-0.40519535541534424,0.4603359252214432,-0.42473503947257996,0.6359021812677383,-0.3212665915489197,0.7129991799592972,-0.21036553382873535,0.10433150827884674,-0.3029651641845703,0.4377554804086685,-0.34092211723327637,0.6132602840662003,-0.25475138425827026,0.677236333489418,-0.16615325212478638,0.14463667571544647,-0.18683046102523804,0.3939508944749832,-0.1964225172996521,0.530530110001564,-0.15378856658935547,0.5956014543771744,-0.10921967029571533
D,0.0,0.0,0.219487726688385,-0.03580951690673828,0.3483046889305115,-0.12122011184692383,0.4786376953125,-0.15704405307769775,0.5913321375846863,-0.1710858941078186,0.17545071244239807,-0.42929336428642273,0.2163885235786438,-0.6259366273880005,0.3398577570915222,-0.6833715438842773,0.44579601287841797,-0.6745002567768097,0.10376724600791931,-0.3925602436065674,0.4552114009857178,-0.41574445366859436,0.6424887180328369,-0.30332237482070923,0.7339774370193481,-0.19275033473968506,0.09970296919345856,-0.2915060520172119,0.4316202402114868,-0.33076372742652893,0.6093114614486694,-0.25218474864959717,0.683197557926178,-0.16935324668884277,0.13660776615142822,-0.17815887928009033,0.3976324796676636,-0.18356478214263916,0.5401132106781006,-0.1397334337234497,0.6166478395462036,-0.09494781494140625
Y,0.0,0.0,-0.19930309057235718,-0.1035466194152832,-0.3509807288646698,-0.27856481075286865,-0.465817391872406,-0.43347954750061035,-0.5714131593704224,-0.5238496661186218,-0.14707165956497192,-0.42584049701690674,-0.14759182929992676,-0.5225001275539398,-0.14634472131729126,-0.38557177782058716,-0.14259600639343262,-0.26278120279312134,-0.02796041965484619,-0.42308053374290466,-0.036187052726745605,-0.5278320908546448,-0.052005112171173096,-0.34462040662765503,-0.05556565523147583,-0.2165083885192871,0.0877465009689331,-0.405037522315979,0.08965510129928589,-0.5042564272880554,0.05558466911315918,-0.31868600845336914,0.03118366003036499,-0.18702763319015503,0.19687104225158691,-0.3766026496887207,0.24895399808883667,-0.5629603862762451,0.28207647800445557,-0.6838668286800385,0.31432026624679565,-0.8059064149856567
P,0.0,0.0,0.12512819468975067,-0.0755729079246521,0.2995867431163788,-0.1192440390586853,0.44600847363471985,-0.12240579724311829,0.5553735792636871,-0.1426757574081421,0.3752185106277466,-0.2419039011001587,0.551843136548996,-0.3027969002723694,0.6720980703830719,-0.3850283920764923,0.7729617655277252,-0.45263656973838806,0.3450499176979065,-0.2111857533454895,0.5229597985744476,0.013038039207458496,0.5508105456829071,0.11560934782028198,0.5820339620113373,0.16956734657287598,0.299531489610672,-0.12072247266769409,0.4232576787471771,0.11441230773925781,0.332947701215744,0.10986781120300293,0.2717985510826111,0.06831926107406616,0.24698945879936218,-0.010141372680664062,0.34094080328941345,0.1837337613105774,0.27622875571250916,0.18526732921600342,0.22958162426948547,0.1443403959274292
R,0.0,0.0,0.17169873416423798,-0.05805659294128418,0.3092466741800308,-0.17963629961013794,0.4773242622613907,-0.2736847996711731,0.6013940721750259,-0.3223998546600342,0.04908132553100586,-0.4288366138935089,0.10921283066272736,-0.6444084644317627,0.22662077844142914,-0.7394601404666901,0.33046670258045197,-0.7867465913295746,0.04848356544971466,-0.42734068632125854,0.363156333565712,-0.5496078133583069,0.4081500917673111,-0.4966161847114563,0.3755369931459427,-0.4906347393989563,0.11025203764438629,-0.3783077001571655,0.4764382988214493,-0.43323710560798645,0.47963960468769073,-0.3160654306411743,0.40363021194934845,-0.25775444507598877,0.20178864896297455,-0.3154304027557373,0.49856747686862946,-0.31645286083221436,0.491920068860054,-0.2280980944633484,0.4238431602716446,-0.1788572072982788
D,0.0,0.0,0.05400143563747406,-0.15828609466552734,0.1675013154745102,-0.299474835395813,0.3083271235227585,-0.37506163120269775,0.4137267619371414,-0.3839527368545532,0.18196402490139008,-0.4360850751399994,0.21952225267887115,-0.6421608179807663,0.3525144010782242,-0.7060274183750153,0.4641362577676773,-0.6888236999511719,0.19601531326770782,-0.35382992029190063,0.5229403525590897,-0.4187156558036804,0.6903529912233353,-0.34899285435676575,0.7647609263658524,-0.2719588875770569,0.24979795515537262,-0.24220818281173706,0.5526765137910843,-0.3116099238395691,0.696793869137764,-0.2710644602775574,0.7546143680810928,-0.20791268348693848,0.31928347051143646,-0.14014297723770142,0.5528925806283951,-0.17640143632888794,0.6560896188020706,-0.1525910496711731,0.7108651548624039,-0.1255853772163391
P,0.0,0.0,0.11572805047035217,-0.09399557113647461,0.300748735666275,-0.1400091052055359,0.4609539806842804,-0.14326715469360352,0.5698617994785309,-0.16388535499572754,0.3551795184612274,-0.27522096037864685,0.5497764647006989,-0.3343870937824249,0.6756885349750519,-0.4065081924200058,0.7805276215076447,-0.46908700466156006,0.343904584646225,-0.23841208219528198,0.5421415865421295,-0.016692161560058594,0.6037955582141876,0.11967617273330688,0.6437358558177948,0.20745009183883667,0.3185214102268219,-0.14502614736557007,0.4254603683948517,0.09571552276611328,0.3301481008529663,0.13101691007614136,0.2541274428367615,0.11683589220046997,0.2898617386817932,-0.03415524959564209,0.35933059453964233,0.15222370624542236,0.29189780354499817,0.18635612726211548,0.24308374524116516,0.17143350839614868
Y,0.0,0.0,0.17719733715057373,-0.07050967216491699,0.3285294771194458,-0.2340030074119568,0.4179059863090515,-0.3711286187171936,0.512245774269104,-0.4391894042491913,0.13422033190727234,-0.38430148363113403,0.14125025272369385,-0.5041961967945099,0.14202910661697388,-0.388858437538147,0.14142191410064697,-0.2881345748901367,0.029060304164886475,-0.382098525762558,0.03248560428619385,-0.4825619161128998,0.04351407289505005,-0.33900201320648193,0.05077430605888367,-0.2386714220046997,-0.0702429711818695,-0.37041860818862915,-0.07285776734352112,-0.4775729775428772,-0.04347407817840576,-0.3295234441757202,-0.023452550172805786,-0.2162095308303833,-0.16516079008579254,-0.3549264371395111,-0.19351762533187866,-0.5225820541381836,-0.21001093089580536,-0.6271824985742569,-0.22499090433120728,-0.727321207523346
V,0.0,0.0,0.09414839744567871,-0.12629133462905884,0.13916873931884766,-0.2783355712890625,0.08353090286254883,-0.3674556016921997,-0.016108274459838867,-0.30910956859588623,-0.11928015947341919,-0.40772902965545654,-0.17452991008758545,-0.5773390531539917,-0.21509498357772827,-0.6696865260601044,-0.2539902925491333,-0.753328412771225,-0.19575351476669312,-0.36776790022850037,-0.3688916563987732,-0.5145192742347717,-0.46901562809944153,-0.6156347244977951,-0.5654685497283936,-0.6969350874423981,-0.23344272375106812,-0.3010208010673523,-0.26246222853660583,-0.44786667823791504,-0.11938983201980591,-0.3999882638454437,-0.049710631370544434,-0.33800792694091797,-0.23793143033981323,-0.22424310445785522,-0.24197441339492798,-0.3821521997451782,-0.1424381136894226,-0.3547300100326538,-0.08399081230163574,-0.29110002517700195
T,0.0,0.0,0.15510758757591248,-0.06297099590301514,0.30129554867744446,-0.19266098737716675,0.4211839735507965,-0.2916984558105469,0.5462066233158112,-0.35472846031188965,0.17625302076339722,-0.35703808069229126,0.27897265553474426,-0.4019680619239807,0.3638683259487152,-0.3731796145439148,0.4271097481250763,-0.3437541127204895,0.09084737300872803,-0.3773859739303589,0.12750306725502014,-0.5759264826774597,0.12847352027893066,-0.705293670296669,0.10728448629379272,-0.8149266541004181,-0.007785588502883911,-0.3508695960044861,0.0042810142040252686,-0.5423770546913147,-0.0038392841815948486,-0.6586967557668686,-0.023322314023971558,-0.7661274075508118,-0.11191818118095398,-0.28503262996673584,-0.10892009735107422,-0.43427708745002747,-0.11625614762306213,-0.5271201133728027,-0.13429850339889526,-0.6161167025566101
T,0.0,0.0,0.15998685359954834,-0.05915623903274536,0.30695271492004395,-0.1945088505744934,0.42576712369918823,-0.29483962059020996,0.5535803437232971,-0.35047435760498047,0.183585524559021,-0.3615607023239136,0.26636046171188354,-0.41230666637420654,0.3340129256248474,-0.3707579970359802,0.38148897886276245,-0.33190667629241943,0.09619051218032837,-0.377515971660614,0.1295883059501648,-0.5728099942207336,0.13123545050621033,-0.6991188824176788,0.11273962259292603,-0.8077773451805115,-0.002766251564025879,-0.34982335567474365,0.009374678134918213,-0.5396957099437714,0.0018655955791473389,-0.6548862308263779,-0.014302730560302734,-0.7624933421611786,-0.10667300224304199,-0.28445398807525635,-0.10404753684997559,-0.43225666880607605,-0.11357736587524414,-0.5232927203178406,-0.13202008605003357,-0.6128275692462921
R,0.0,0.0,0.019460037350654602,-0.11444103717803955,0.12091134488582611,-0.24450427293777466,0.2891405373811722,-0.3086443543434143,0.44187401235103607,-0.3092586398124695,0.02091030776500702,-0.39714035391807556,0.09781055152416229,-0.6266485750675201,0.2317308932542801,-0.7264247089624405,0.34591905772686005,-0.7645450234413147,0.10005424916744232,-0.3899383544921875,0.30054034292697906,-0.5866616666316986,0.38251881301403046,-0.6639247387647629,0.4082244485616684,-0.7453169822692871,0.1984749585390091,-0.3446480631828308,0.49759314954280853,-0.42755159735679626,0.49106834828853607,-0.318389356136322,0.4220310300588608,-0.25724631547927856,0.3053164631128311,-0.27692967653274536,0.5410183519124985,-0.29730385541915894,0.5357099622488022,-0.21782898902893066,0.479841873049736,-0.17054104804992676
Y,0.0,0.0,0.18316033482551575,-0.06987875699996948,0.3329233229160309,-0.23368608951568604,0.42058613896369934,-0.373374342918396,0.5128709375858307,-0.44128990173339844,0.13463541865348816,-0.384109765291214,0.1417122781276703,-0.5015573799610138,0.14293476939201355,-0.3808859586715698,0.14340141415596008,-0.2844514846801758,0.029577523469924927,-0.38089483976364136,0.0334431529045105,-0.48002779483795166,0.044685810804367065,-0.3318655490875244,0.05258414149284363,-0.23761826753616333,-0.06991702318191528,-0.36847439408302307,-0.0753801167011261,-0.4749159514904022,-0.0455593466758728,-0.3223697543144226,-0.025299787521362305,-0.21224534511566162,-0.16591453552246094,-0.35335826873779297,-0.19245412945747375,-0.5209241807460785,-0.21019570529460907,-0.625356525182724,-0.22834578156471252,-0.7283987104892731
D,0.0,0.0,0.20350515842437744,-0.0465846061706543,0.34131214022636414,-0.1510258913040161,0.4682324528694153,-0.21538662910461426,0.5726774334907532,-0.2503182888031006,0.1781855821609497,-0.43943896889686584,0.2161385416984558,-0.6451799124479294,0.34538406133651733,-0.7085629403591156,0.4508092403411865,-0.6960689425468445,0.12186551094055176,-0.38930240273475647,0.4675685167312622,-0.4359382688999176,0.6636821627616882,-0.34695544838905334,0.7569978833198547,-0.24795973300933838,0.13605326414108276,-0.28353404998779297,0.45766448974609375,-0.3383418321609497,0.6340084075927734,-0.2764580249786377,0.7037625312805176,-0.19707250595092773,0.18916356563568115,-0.17451941967010498,0.4414494037628174,-0.2041851282119751,0.580964982509613,-0.17497456073760986,0.6577759981155396,-0.13498544692993164
R,0.0,0.0,0.17516255378723145,-0.07831275463104248,0.31818288564682007,-0.19273686408996582,0.48461347818374634,-0.28383082151412964,0.6059532761573792,-0.3368087410926819,0.06964343786239624,-0.43918535113334656,0.13880488276481628,-0.6356645226478577,0.24812564253807068,-0.7322855591773987,0.3437649607658386,-0.8008469641208649,0.06122004985809326,-0.4404468536376953,0.29125291109085083,-0.6233912408351898,0.3769856095314026,-0.7032833993434906,0.41155099868774414,-0.7977650761604309,0.10478970408439636,-0.3847927451133728,0.4671366810798645,-0.45822352170944214,0.48184525966644287,-0.3428260087966919,0.41137778759002686,-0.2802552580833435,0.1950555145740509,-0.31373482942581177,0.4911661744117737,-0.33230286836624146,0.4827823042869568,-0.2427409291267395,0.4038909673690796,-0.18630802631378174
T,0.0,0.0,0.1610121726989746,-0.06540501117706299,0.3068990707397461,-0.19557851552963257,0.4240243434906006,-0.29467880725860596,0.5439269542694092,-0.3578227162361145,0.18681150674819946,-0.3580065965652466,0.28044599294662476,-0.4011111557483673,0.3582983613014221,-0.36648988723754883,0.4180862307548523,-0.33370232582092285,0.10010132193565369,-0.3771429657936096,0.13666892051696777,-0.5717813372612,0.13661989569664001,-0.6994118541479111,0.11747914552688599,-0.8097095489501953,0.00035840272903442383,-0.3505253791809082,0.01220625638961792,-0.5394911468029022,0.005870223045349121,-0.6525435447692871,-0.009089052677154541,-0.7575238645076752,-0.10643184185028076,-0.2850359082221985,-0.10704636573791504,-0.43174704909324646,-0.11428359150886536,-0.5234303772449493,-0.12971004843711853,-0.611566811800003
P,0.0,0.0,0.10617175698280334,-0.09779274463653564,0.29605311155319214,-0.1364680528640747,0.45665493607521057,-0.1384671926498413,0.5729251205921173,-0.15123003721237183,0.34031057357788086,-0.2838728129863739,0.5468958914279938,-0.3428536057472229,0.6688314378261566,-0.4154336601495743,0.77198526263237,-0.48086047172546387,0.3280896544456482,-0.24216413497924805,0.5373708307743073,-0.028700649738311768,0.6275463402271271,0.1335187554359436,0.6912863552570343,0.24544024467468262,0.3039035499095917,-0.150066077709198,0.4226624667644501,0.0804520845413208,0.3409247398376465,0.11234736442565918,0.2775407135486603,0.08972704410552979,0.27828291058540344,-0.04708254337310791,0.355248361825943,0.1495712399482727,0.2827794551849365,0.17368823289871216,0.2351953089237213,0.14924508333206177
V,0.0,0.0,0.12245750427246094,-0.06298625469207764,0.17230486869812012,-0.15959841012954712,0.06486737728118896,-0.20500749349594116,-0.07641568779945374,-0.21386843919754028,0.10276877880096436,-0.3938068747520447,0.16755282878875732,-0.5784755349159241,0.21967220306396484,-0.6702775359153748,0.25059735774993896,-0.7595095038414001,-0.03727829456329346,-0.39962130784988403,-0.1594945788383484,-0.5919873714447021,-0.24124875664710999,-0.6990597248077393,-0.318393737077713,-0.7849653661251068,-0.1415753960609436,-0.34455031156539917,-0.19684827327728271,-0.4556908905506134,-0.10265195369720459,-0.33536696434020996,-0.05119994282722473,-0.24240940809249878,-0.22547340393066406,-0.26040083169937134,-0.25992923974990845,-0.3636700510978699,-0.19442954659461975,-0.3053840398788452,-0.14497330784797668,-0.24100816249847412
V,0.0,0.0,0.11535525321960449,-0.09182041883468628,0.11892080307006836,-0.19739758968353271,-0.014965832233428955,-0.20753324031829834,-0.16200172901153564,-0.17769312858581543,-0.04629969596862793,-0.3946179151535034,-0.0501936674118042,-0.5841271877288818,-0.044541358947753906,-0.6822696626186371,-0.05461639165878296,-0.7755666077136993,-0.17734450101852417,-0.3549036979675293,-0.36263108253479004,-0.517015278339386,-0.47050949931144714,-0.5987792909145355,-0.5689693689346313,-0.6727234274148941,-0.25246384739875793,-0.2745571732521057,-0.334105521440506,-0.3774397075176239,-0.2175121009349823,-0.2874884605407715,-0.14376211166381836,-0.21933698654174805,-0.29612988233566284,-0.17126142978668213,-0.3448997735977173,-0.2572265863418579,-0.2618516981601715,-0.21110427379608154,-0.19986680150032043,-0.1638171672821045
D,0.0,0.0,0.20899513363838196,-0.031616806983947754,0.35828810930252075,-0.12401330471038818,0.49553626775741577,-0.1645430326461792,0.597024142742157,-0.18479371070861816,0.1782468855381012,-0.43161556124687195,0.19912737607955933,-0.6630650758743286,0.3104076087474823,-0.7171890437602997,0.4070858359336853,-0.7082439959049225,0.12237399816513062,-0.40175917744636536,0.4774942994117737,-0.44005537033081055,0.6577066779136658,-0.34093421697616577,0.7327285408973694,-0.23110544681549072,0.12220066785812378,-0.29813408851623535,0.4637131094932556,-0.34507519006729126,0.6433530449867249,-0.264265239238739,0.7032139897346497,-0.18255972862243652,0.16572359204292297,-0.1783294677734375,0.4323088526725769,-0.1969360113143921,0.5697763562202454,-0.15601599216461182,0.6271283626556396,-0.11441683769226074
P,0.0,0.0,0.12885171175003052,-0.0965816080570221,0.3147071897983551,-0.10529997944831848,0.4642183184623718,-0.05511510372161865,0.5712854266166687,-0.02655625343322754,0.3817887604236603,-0.2235138714313507,0.5877007842063904,-0.23054203391075134,0.7155396342277527,-0.2700563967227936,0.8212223649024963,-0.309218168258667,0.37183383107185364,-0.1696835160255432,0.5244962573051453,0.07879108190536499,0.5598505139350891,0.22618132829666138,0.5887100100517273,0.316908597946167,0.33782821893692017,-0.0717313289642334,0.40094101428985596,0.17391455173492432,0.3151649832725525,0.19555115699768066,0.26096951961517334,0.16758936643600464,0.2981247305870056,0.03696677088737488,0.3183189034461975,0.235887348651886,0.24759399890899658,0.24889743328094482,0.21325832605361938,0.22103679180145264
T,0.0,0.0,0.17597872018814087,-0.07297170162200928,0.2992549538612366,-0.19119715690612793,0.41867220401763916,-0.2683500051498413,0.5609191656112671,-0.32932788133621216,0.1491645872592926,-0.3860533833503723,0.17615368962287903,-0.5020016431808472,0.20517399907112122,-0.5680126547813416,0.22043165564537048,-0.6113229691982269,0.08897271752357483,-0.383518248796463,0.09251251816749573,-0.5819752216339111,0.06934359669685364,-0.7116164565086365,0.026842176914215088,-0.8020839691162109,0.025530844926834106,-0.3482005000114441,0.01814243197441101,-0.5312803387641907,-0.020416542887687683,-0.646406814455986,-0.06973472237586975,-0.7339778542518616,-0.034753963351249695,-0.28000909090042114,-0.04651303589344025,-0.4227558374404907,-0.07374849915504456,-0.5178284645080566,-0.11234235763549805,-0.5981903076171875
Y,0.0,0.0,0.18021997809410095,-0.0717957615852356,0.3401254117488861,-0.2214832901954651,0.4577431380748749,-0.34529757499694824,0.5395769774913788,-0.4276854395866394,0.16535291075706482,-0.3802386522293091,0.1512179672718048,-0.49896740913391113,0.12413886189460754,-0.3693656325340271,0.10454520583152771,-0.2572644352912903,0.03708496689796448,-0.3944381773471832,0.021547704935073853,-0.4615476429462433,0.01641145348548889,-0.29326778650283813,0.028560489416122437,-0.1698175072669983,-0.07785996794700623,-0.3782038688659668,-0.09596197307109833,-0.446066290140152,-0.07607924938201904,-0.27731120586395264,-0.05251997709274292,-0.1531897783279419,-0.171251580119133,-0.35600006580352783,-0.2082303762435913,-0.5283467173576355,-0.23084254562854767,-0.631412461400032,-0.24240724742412567,-0.731086254119873
D,0.0,0.0,0.20557112991809845,-0.03870326280593872,0.34554435312747955,-0.13903087377548218,0.48416997492313385,-0.1881757378578186,0.603624239563942,-0.2062901258468628,0.17676423490047455,-0.4396873414516449,0.1821761280298233,-0.6572847366333008,0.30785514414310455,-0.708787202835083,0.4143492132425308,-0.6924615502357483,0.1164846271276474,-0.39275404810905457,0.4509149342775345,-0.4330344796180725,0.6408907920122147,-0.32777902483940125,0.7247588783502579,-0.21619516611099243,0.11902503669261932,-0.2828468680381775,0.43927957117557526,-0.3356379568576813,0.6181347519159317,-0.2642520070075989,0.6844564825296402,-0.18453490734100342,0.1640983670949936,-0.1688660979270935,0.41911257803440094,-0.19038516283035278,0.5543350130319595,-0.15636783838272095,0.6187951117753983,-0.1168702244758606
P,0.0,0.0,0.11453759670257568,-0.08498314023017883,0.29923105239868164,-0.09562769532203674,0.4469411075115204,-0.06521108746528625,0.5577400028705597,-0.0497400164604187,0.354434072971344,-0.2329493761062622,0.5606376826763153,-0.2578687071800232,0.6842910945415497,-0.3060712516307831,0.7879049479961395,-0.3549162298440933,0.3349299132823944,-0.1801796555519104,0.49653002619743347,0.053344011306762695,0.5422840416431427,0.20451641082763672,0.5807196199893951,0.29508864879608154,0.2972085475921631,-0.08177685737609863,0.388348788022995,0.15772879123687744,0.30008935928344727,0.17526286840438843,0.24600079655647278,0.13730573654174805,0.26044961810112,0.030870378017425537,0.3081933259963989,0.22541916370391846,0.2342948615550995,0.2307378053665161,0.1979581117630005,0.19127190113067627
R,0.0,0.0,-0.23959845304489136,-0.049849629402160645,-0.4118938446044922,-0.1683216691017151,-0.5472045838832855,-0.25013697147369385,-0.5891310572624207,-0.31213778257369995,-0.2105993628501892,-0.4257155656814575,-0.3252299427986145,-0.5980839133262634,-0.4144905209541321,-0.7002536952495575,-0.49132001399993896,-0.783127635717392,-0.12271922826766968,-0.4538470506668091,-0.26808059215545654,-0.6260061264038086,-0.34775543212890625,-0.7160737216472626,-0.4076280891895294,-0.8096649646759033,-0.059781014919281006,-0.41701894998550415,-0.40175729990005493,-0.44732075929641724,-0.432263046503067,-0.3288304805755615,-0.38532301783561707,-0.25049668550491333,-0.03880494832992554,-0.33227306604385376,-0.3320866823196411,-0.32124096155166626,-0.4328872561454773,-0.2645566463470459,-0.44410157203674316,-0.21090734004974365
A,0.0,0.0,0.1708149015903473,-0.019400835037231445,0.28326889872550964,-0.1820761263370514,0.2993933856487274,-0.3415793627500534,0.3096320331096649,-0.4658537358045578,0.17388692498207092,-0.3186180889606476,0.17023292183876038,-0.40702468156814575,0.17022624611854553,-0.2514733672142029,0.17051729559898376,-0.1778966188430786,0.05094149708747864,-0.31818611919879913,0.053886741399765015,-0.37433457374572754,0.07204011082649231,-0.1948946714401245,0.08186671137809753,-0.14588087797164917,-0.0554710328578949,-0.28816190361976624,-0.04673266410827637,-0.31010666489601135,-0.02372187376022339,-0.1580106019973755,-0.01115262508392334,-0.12940585613250732,-0.14199531078338623,-0.2493596374988556,-0.1383424997329712,-0.23760032653808594,-0.11819759011268616,-0.12180939316749573,-0.10818710923194885,-0.10130810737609863
Y,0.0,0.0,-0.17873793840408325,-0.1031198501586914,-0.29233747720718384,-0.3237988352775574,-0.3552050292491913,-0.4863912761211395,-0.4408693015575409,-0.5796059966087341,-0.0639461874961853,-0.4471094012260437,-0.03635537624359131,-0.566795825958252,-0.05030280351638794,-0.41519632935523987,-0.06551659107208252,-0.299582839012146,0.05721813440322876,-0.42127835750579834,0.07087987661361694,-0.5091613531112671,0.039810001850128174,-0.321483850479126,0.01555788516998291,-0.20043468475341797,0.16318100690841675,-0.38181746006011963,0.18794220685958862,-0.4613226354122162,0.1333797574043274,-0.28953415155410767,0.08931601047515869,-0.16805589199066162,0.2602458596229553,-0.34047937393188477,0.34404152631759644,-0.5069812536239624,0.40283429622650146,-0.6159954071044922,0.4510572552680969,-0.7220079898834229
